Customer_ID,Customer_Name,City,State,Customer_Segment
CUST-1655,Nikhil Gupta,Pune,Maharashtra,Standard
CUST-1656,Meera Nair,Delhi,Delhi,Standard
CUST-1657,Diya Verma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1658,Siddharth Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-1659,Ananya Rao,Pune,Maharashtra,Standard
CUST-1660,Rahul Verma,Ahmedabad,Gujarat,Frequent Buyer
CUST-1661,Ishita Chopra,Jaipur,Rajasthan,Standard
CUST-1662,Pooja Sharma,Thane,Maharashtra,Standard
CUST-1663,Varun Singh,Jaipur,Rajasthan,Standard
CUST-1664,Kavya Gupta,Pune,Maharashtra,Frequent Buyer
CUST-1665,Varun Shah,Jaipur,Rajasthan,Frequent Buyer
CUST-1666,Priya Sharma,Hyderabad,Telangana,Standard
CUST-1667,Vikram Kulkarni,Delhi,Delhi,Standard
CUST-1668,Neha Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-1669,Ishita Patel,Kolkata,West Bengal,Standard
CUST-1670,Varun Chopra,Chennai,Tamil Nadu,Standard
CUST-1671,Amit Banerjee,Ahmedabad,Gujarat,Frequent Buyer
CUST-1672,Ishita Shah,Delhi,Delhi,Standard
CUST-1673,Rohan Deshmukh,Delhi,Delhi,Frequent Buyer
CUST-1674,Meera Kulkarni,Thane,Maharashtra,Standard
CUST-1675,Priya Reddy,Chennai,Tamil Nadu,Frequent Buyer
CUST-1676,Riya Reddy,Jaipur,Rajasthan,Frequent Buyer
CUST-1677,Amit Sharma,Bengaluru,Karnataka,Standard
CUST-1678,Rahul Verma,Pune,Maharashtra,Standard
CUST-1679,Priya Mehta,Delhi,Delhi,Frequent Buyer
CUST-1680,Diya Joshi,Chennai,Tamil Nadu,Standard
CUST-1681,Ananya Joshi,Thane,Maharashtra,Standard
CUST-1682,Siddharth Banerjee,Jaipur,Rajasthan,Standard
CUST-1683,Pooja Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-1684,Neha Sharma,Pune,Maharashtra,Frequent Buyer
CUST-1685,Kavya Joshi,Chennai,Tamil Nadu,Frequent Buyer
CUST-1686,Siddharth Sharma,Mumbai,Maharashtra,Frequent Buyer
CUST-1687,Riya Banerjee,Ahmedabad,Gujarat,VIP Customer
CUST-1688,Priya Verma,Pune,Maharashtra,Standard
CUST-1689,Aarav Shah,Kolkata,West Bengal,Standard
CUST-1690,Priya Gupta,Mumbai,Maharashtra,Standard
CUST-1691,Aarav Kulkarni,Hyderabad,Telangana,Standard
CUST-1692,Ishita Nair,Bengaluru,Karnataka,VIP Customer
CUST-1693,Riya Deshmukh,Delhi,Delhi,Standard
CUST-1694,Meera Reddy,Bengaluru,Karnataka,Standard
CUST-1695,Aarav Sharma,Pune,Maharashtra,Standard
CUST-1696,Rohan Rao,Jaipur,Rajasthan,Standard
CUST-1697,Rahul Deshmukh,Ahmedabad,Gujarat,Standard
CUST-1698,Riya Chopra,Delhi,Delhi,Standard
CUST-1699,Ishita Kulkarni,Bengaluru,Karnataka,Standard
CUST-1700,Rahul Sharma,Bengaluru,Karnataka,VIP Customer
CUST-1701,Ananya Patel,Mumbai,Maharashtra,VIP Customer
CUST-1702,Pooja Gupta,Chennai,Tamil Nadu,VIP Customer
CUST-1703,Varun Singh,Ahmedabad,Gujarat,Standard
CUST-1704,Nikhil Sharma,Delhi,Delhi,Standard
CUST-1705,Vikram Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1706,Rahul Mehta,Kolkata,West Bengal,VIP Customer
CUST-1707,Diya Mehta,Bengaluru,Karnataka,Frequent Buyer
CUST-1708,Priya Patel,Ahmedabad,Gujarat,Standard
CUST-1709,Meera Gupta,Bengaluru,Karnataka,VIP Customer
CUST-1710,Varun Shah,Thane,Maharashtra,Frequent Buyer
CUST-1711,Varun Sharma,Pune,Maharashtra,Standard
CUST-1712,Amit Chopra,Ahmedabad,Gujarat,Standard
CUST-1713,Nikhil Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-1714,Varun Banerjee,Mumbai,Maharashtra,Standard
CUST-1715,Meera Shah,Chennai,Tamil Nadu,Standard
CUST-1716,Vikram Sharma,Thane,Maharashtra,Standard
CUST-1717,Ananya Kulkarni,Kolkata,West Bengal,Standard
CUST-1718,Siddharth Singh,Hyderabad,Telangana,Frequent Buyer
CUST-1719,Nikhil Patel,Kolkata,West Bengal,Standard
CUST-1720,Vikram Mehta,Delhi,Delhi,Standard
CUST-1721,Karan Shah,Thane,Maharashtra,Frequent Buyer
CUST-1722,Ishita Mehta,Chennai,Tamil Nadu,Standard
CUST-1723,Priya Reddy,Chennai,Tamil Nadu,Standard
CUST-1724,Vikram Rao,Mumbai,Maharashtra,Standard
CUST-1725,Aditya Chopra,Jaipur,Rajasthan,Standard
CUST-1726,Diya Kulkarni,Hyderabad,Telangana,Standard
CUST-1727,Amit Shah,Jaipur,Rajasthan,Frequent Buyer
CUST-1728,Priya Kulkarni,Mumbai,Maharashtra,Frequent Buyer
CUST-1729,Vikram Kulkarni,Pune,Maharashtra,Standard
CUST-1730,Sneha Banerjee,Thane,Maharashtra,Frequent Buyer
CUST-1731,Diya Reddy,Thane,Maharashtra,Standard
CUST-1732,Aditya Verma,Thane,Maharashtra,Standard
CUST-1733,Pooja Patel,Pune,Maharashtra,Standard
CUST-1734,Vikram Banerjee,Mumbai,Maharashtra,Standard
CUST-1735,Pooja Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1736,Sneha Patel,Delhi,Delhi,Standard
CUST-1737,Siddharth Singh,Jaipur,Rajasthan,Standard
CUST-1738,Sneha Mehta,Bengaluru,Karnataka,Frequent Buyer
CUST-1739,Rohan Mehta,Pune,Maharashtra,Standard
CUST-1740,Ishita Deshmukh,Kolkata,West Bengal,Standard
CUST-1741,Diya Rao,Kolkata,West Bengal,Frequent Buyer
CUST-1742,Kavya Shah,Delhi,Delhi,Standard
CUST-1743,Varun Mehta,Hyderabad,Telangana,Standard
CUST-1744,Varun Rao,Pune,Maharashtra,VIP Customer
CUST-1745,Ananya Mehta,Delhi,Delhi,Standard
CUST-1746,Amit Singh,Jaipur,Rajasthan,Frequent Buyer
CUST-1747,Diya Nair,Pune,Maharashtra,VIP Customer
CUST-1748,Vikram Banerjee,Chennai,Tamil Nadu,Standard
CUST-1749,Rahul Chopra,Bengaluru,Karnataka,Standard
CUST-1750,Aarav Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-1751,Rohan Nair,Pune,Maharashtra,Standard
CUST-1752,Pooja Gupta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1753,Neha Reddy,Pune,Maharashtra,Standard
CUST-1754,Rahul Verma,Chennai,Tamil Nadu,VIP Customer
CUST-1755,Ananya Verma,Delhi,Delhi,Standard
CUST-1756,Vikram Sharma,Chennai,Tamil Nadu,Standard
CUST-1757,Kavya Deshmukh,Hyderabad,Telangana,Standard
CUST-1758,Riya Rao,Hyderabad,Telangana,Standard
CUST-1759,Neha Joshi,Mumbai,Maharashtra,Frequent Buyer
CUST-1760,Meera Reddy,Mumbai,Maharashtra,Standard
CUST-1761,Sneha Deshmukh,Thane,Maharashtra,Standard
CUST-1762,Pooja Reddy,Pune,Maharashtra,Standard
CUST-1763,Aarav Deshmukh,Thane,Maharashtra,Standard
CUST-1764,Ananya Shah,Thane,Maharashtra,Frequent Buyer
CUST-1765,Vikram Banerjee,Bengaluru,Karnataka,Frequent Buyer
CUST-1766,Rahul Singh,Jaipur,Rajasthan,Standard
CUST-1767,Pooja Reddy,Chennai,Tamil Nadu,Standard
CUST-1768,Aditya Kulkarni,Hyderabad,Telangana,Frequent Buyer
CUST-1769,Amit Gupta,Bengaluru,Karnataka,Standard
CUST-1770,Siddharth Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-1771,Nikhil Kulkarni,Jaipur,Rajasthan,VIP Customer
CUST-1772,Riya Singh,Pune,Maharashtra,Standard
CUST-1773,Karan Singh,Jaipur,Rajasthan,Standard
CUST-1774,Sneha Shah,Chennai,Tamil Nadu,Standard
CUST-1775,Karan Reddy,Delhi,Delhi,Frequent Buyer
CUST-1776,Rohan Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-1777,Aarav Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-1778,Rohan Reddy,Delhi,Delhi,Standard
CUST-1779,Diya Banerjee,Thane,Maharashtra,Standard
CUST-1780,Siddharth Verma,Bengaluru,Karnataka,Standard
CUST-1781,Pooja Verma,Hyderabad,Telangana,Standard
CUST-1782,Varun Reddy,Hyderabad,Telangana,VIP Customer
CUST-1783,Rohan Gupta,Mumbai,Maharashtra,Frequent Buyer
CUST-1784,Rahul Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-1785,Neha Joshi,Jaipur,Rajasthan,Standard
CUST-1786,Ishita Joshi,Mumbai,Maharashtra,Standard
CUST-1787,Ishita Kulkarni,Kolkata,West Bengal,Standard
CUST-1788,Sneha Gupta,Thane,Maharashtra,Standard
CUST-1789,Kavya Rao,Hyderabad,Telangana,Frequent Buyer
CUST-1790,Aarav Joshi,Kolkata,West Bengal,Frequent Buyer
CUST-1791,Neha Patel,Hyderabad,Telangana,Frequent Buyer
CUST-1792,Riya Nair,Bengaluru,Karnataka,Frequent Buyer
CUST-1793,Ishita Rao,Thane,Maharashtra,Standard
CUST-1794,Pooja Banerjee,Jaipur,Rajasthan,Frequent Buyer
CUST-1795,Riya Banerjee,Delhi,Delhi,Standard
CUST-1796,Vikram Kulkarni,Hyderabad,Telangana,Standard
CUST-1797,Ishita Deshmukh,Hyderabad,Telangana,Standard
CUST-1798,Aarav Rao,Bengaluru,Karnataka,Standard
CUST-1799,Rahul Gupta,Kolkata,West Bengal,Standard
CUST-1800,Karan Chopra,Mumbai,Maharashtra,Standard
CUST-1801,Aditya Gupta,Chennai,Tamil Nadu,Standard
CUST-1802,Siddharth Singh,Delhi,Delhi,Frequent Buyer
CUST-1803,Siddharth Joshi,Thane,Maharashtra,Frequent Buyer
CUST-1804,Pooja Gupta,Chennai,Tamil Nadu,Standard
CUST-1805,Rohan Deshmukh,Hyderabad,Telangana,Standard
CUST-1806,Ananya Gupta,Hyderabad,Telangana,Frequent Buyer
CUST-1807,Ananya Chopra,Chennai,Tamil Nadu,Frequent Buyer
CUST-1808,Vikram Nair,Delhi,Delhi,Standard
CUST-1809,Aarav Sharma,Mumbai,Maharashtra,Standard
CUST-1810,Riya Banerjee,Bengaluru,Karnataka,Standard
CUST-1811,Kavya Kulkarni,Pune,Maharashtra,Standard
CUST-1812,Diya Banerjee,Hyderabad,Telangana,VIP Customer
CUST-1813,Pooja Patel,Mumbai,Maharashtra,VIP Customer
CUST-1814,Ishita Nair,Delhi,Delhi,Standard
CUST-1815,Nikhil Deshmukh,Mumbai,Maharashtra,Frequent Buyer
CUST-1816,Ananya Singh,Ahmedabad,Gujarat,Frequent Buyer
CUST-1817,Nikhil Mehta,Jaipur,Rajasthan,Standard
CUST-1818,Rahul Gupta,Pune,Maharashtra,Standard
CUST-1819,Vikram Rao,Thane,Maharashtra,Standard
CUST-1820,Vikram Singh,Chennai,Tamil Nadu,Standard
CUST-1821,Varun Gupta,Chennai,Tamil Nadu,Standard
CUST-1822,Siddharth Reddy,Thane,Maharashtra,Standard
CUST-1823,Riya Verma,Delhi,Delhi,Frequent Buyer
CUST-1824,Rohan Shah,Mumbai,Maharashtra,Standard
CUST-1825,Ishita Gupta,Ahmedabad,Gujarat,Standard
CUST-1826,Nikhil Deshmukh,Bengaluru,Karnataka,Standard
CUST-1827,Aditya Joshi,Delhi,Delhi,Standard
CUST-1828,Priya Mehta,Delhi,Delhi,Frequent Buyer
CUST-1829,Ishita Rao,Thane,Maharashtra,Standard
CUST-1830,Priya Chopra,Thane,Maharashtra,Frequent Buyer
CUST-1831,Varun Chopra,Chennai,Tamil Nadu,Standard
CUST-1832,Kavya Sharma,Ahmedabad,Gujarat,Standard
CUST-1833,Ishita Shah,Delhi,Delhi,Standard
CUST-1834,Rohan Gupta,Mumbai,Maharashtra,Frequent Buyer
CUST-1835,Riya Verma,Pune,Maharashtra,Standard
CUST-1836,Aditya Verma,Pune,Maharashtra,Standard
CUST-1837,Kavya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-1838,Varun Gupta,Bengaluru,Karnataka,VIP Customer
CUST-1839,Karan Sharma,Jaipur,Rajasthan,VIP Customer
CUST-1840,Siddharth Sharma,Jaipur,Rajasthan,Standard
CUST-1841,Meera Rao,Delhi,Delhi,Standard
CUST-1842,Kavya Rao,Thane,Maharashtra,Standard
CUST-1843,Pooja Banerjee,Kolkata,West Bengal,Frequent Buyer
CUST-1844,Meera Verma,Delhi,Delhi,Standard
CUST-1845,Ishita Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1846,Meera Shah,Pune,Maharashtra,Standard
CUST-1847,Rahul Gupta,Hyderabad,Telangana,VIP Customer
CUST-1848,Ishita Rao,Delhi,Delhi,Frequent Buyer
CUST-1849,Kavya Sharma,Delhi,Delhi,VIP Customer
CUST-1850,Neha Chopra,Bengaluru,Karnataka,Frequent Buyer
CUST-1851,Aditya Reddy,Bengaluru,Karnataka,Standard
CUST-1852,Aarav Shah,Jaipur,Rajasthan,Standard
CUST-1853,Diya Banerjee,Thane,Maharashtra,Frequent Buyer
CUST-1854,Siddharth Gupta,Ahmedabad,Gujarat,Standard
CUST-1855,Kavya Mehta,Pune,Maharashtra,Standard
CUST-1856,Diya Patel,Chennai,Tamil Nadu,Frequent Buyer
CUST-1857,Ananya Banerjee,Ahmedabad,Gujarat,Standard
CUST-1858,Meera Banerjee,Thane,Maharashtra,Frequent Buyer
CUST-1859,Pooja Chopra,Jaipur,Rajasthan,Frequent Buyer
CUST-1860,Karan Reddy,Kolkata,West Bengal,Standard
CUST-1861,Vikram Reddy,Bengaluru,Karnataka,Standard
CUST-1862,Rohan Banerjee,Chennai,Tamil Nadu,Standard
CUST-1863,Sneha Singh,Ahmedabad,Gujarat,Standard
CUST-1864,Pooja Chopra,Mumbai,Maharashtra,Standard
CUST-1865,Karan Kulkarni,Thane,Maharashtra,VIP Customer
CUST-1866,Priya Nair,Thane,Maharashtra,Standard
CUST-1867,Meera Singh,Hyderabad,Telangana,Frequent Buyer
CUST-1868,Ananya Rao,Kolkata,West Bengal,VIP Customer
CUST-1869,Riya Nair,Pune,Maharashtra,Frequent Buyer
CUST-1870,Karan Reddy,Bengaluru,Karnataka,Standard
CUST-1871,Neha Gupta,Pune,Maharashtra,Standard
CUST-1872,Meera Gupta,Pune,Maharashtra,Frequent Buyer
CUST-1873,Aarav Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-1874,Amit Kulkarni,Mumbai,Maharashtra,Standard
CUST-1875,Aditya Gupta,Kolkata,West Bengal,Frequent Buyer
CUST-1876,Varun Gupta,Bengaluru,Karnataka,Standard
CUST-1877,Karan Kulkarni,Mumbai,Maharashtra,Standard
CUST-1878,Meera Joshi,Thane,Maharashtra,Frequent Buyer
CUST-1879,Aarav Gupta,Chennai,Tamil Nadu,Standard
CUST-1880,Sneha Verma,Mumbai,Maharashtra,VIP Customer
CUST-1881,Sneha Gupta,Thane,Maharashtra,Frequent Buyer
CUST-1882,Neha Chopra,Ahmedabad,Gujarat,Standard
CUST-1883,Sneha Shah,Chennai,Tamil Nadu,Standard
CUST-1884,Vikram Chopra,Hyderabad,Telangana,Frequent Buyer
CUST-1885,Nikhil Kulkarni,Hyderabad,Telangana,Standard
CUST-1886,Meera Rao,Kolkata,West Bengal,Frequent Buyer
CUST-1887,Pooja Joshi,Ahmedabad,Gujarat,Standard
CUST-1888,Amit Mehta,Ahmedabad,Gujarat,Standard
CUST-1889,Nikhil Gupta,Thane,Maharashtra,Standard
CUST-1890,Rohan Reddy,Hyderabad,Telangana,Standard
CUST-1891,Ishita Sharma,Hyderabad,Telangana,Frequent Buyer
CUST-1892,Vikram Rao,Thane,Maharashtra,Standard
CUST-1893,Rohan Singh,Bengaluru,Karnataka,Standard
CUST-1894,Aditya Sharma,Delhi,Delhi,Frequent Buyer
CUST-1895,Diya Banerjee,Thane,Maharashtra,Standard
CUST-1896,Rahul Nair,Bengaluru,Karnataka,Standard
CUST-1897,Karan Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1898,Ishita Deshmukh,Pune,Maharashtra,Standard
CUST-1899,Siddharth Singh,Jaipur,Rajasthan,Standard
CUST-1900,Nikhil Verma,Mumbai,Maharashtra,Standard
CUST-1901,Sneha Reddy,Thane,Maharashtra,Frequent Buyer
CUST-1902,Rohan Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-1903,Ishita Sharma,Ahmedabad,Gujarat,Standard
CUST-1904,Meera Rao,Hyderabad,Telangana,Frequent Buyer
CUST-1905,Aarav Joshi,Bengaluru,Karnataka,Frequent Buyer
CUST-1906,Diya Mehta,Hyderabad,Telangana,Standard
CUST-1907,Neha Gupta,Mumbai,Maharashtra,VIP Customer
CUST-1908,Diya Verma,Chennai,Tamil Nadu,Standard
CUST-1909,Aditya Rao,Hyderabad,Telangana,VIP Customer
CUST-1910,Rohan Singh,Bengaluru,Karnataka,Standard
CUST-1911,Aarav Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-1912,Nikhil Chopra,Bengaluru,Karnataka,Standard
CUST-1913,Ananya Nair,Chennai,Tamil Nadu,Standard
CUST-1914,Ananya Kulkarni,Pune,Maharashtra,Standard
CUST-1915,Aditya Mehta,Jaipur,Rajasthan,Standard
CUST-1916,Sneha Mehta,Delhi,Delhi,Frequent Buyer
CUST-1917,Sneha Rao,Thane,Maharashtra,Standard
CUST-1918,Aarav Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-1919,Diya Rao,Pune,Maharashtra,Standard
CUST-1920,Diya Shah,Pune,Maharashtra,Standard
CUST-1921,Vikram Banerjee,Hyderabad,Telangana,Standard
CUST-1922,Rohan Chopra,Hyderabad,Telangana,VIP Customer
CUST-1923,Neha Deshmukh,Bengaluru,Karnataka,Frequent Buyer
CUST-1924,Meera Mehta,Kolkata,West Bengal,Standard
CUST-1925,Riya Chopra,Thane,Maharashtra,Standard
CUST-1926,Vikram Rao,Jaipur,Rajasthan,Standard
CUST-1927,Ishita Reddy,Kolkata,West Bengal,Standard
CUST-1928,Meera Kulkarni,Kolkata,West Bengal,Standard
CUST-1929,Amit Mehta,Thane,Maharashtra,Standard
CUST-1930,Ishita Rao,Bengaluru,Karnataka,Frequent Buyer
CUST-1931,Varun Verma,Thane,Maharashtra,Frequent Buyer
CUST-1932,Aditya Chopra,Jaipur,Rajasthan,Standard
CUST-1933,Meera Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-1934,Aarav Rao,Mumbai,Maharashtra,Standard
CUST-1935,Karan Sharma,Chennai,Tamil Nadu,Standard
CUST-1936,Nikhil Joshi,Delhi,Delhi,Standard
CUST-1937,Kavya Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1938,Siddharth Sharma,Thane,Maharashtra,VIP Customer
CUST-1939,Varun Patel,Hyderabad,Telangana,Standard
CUST-1940,Aditya Verma,Pune,Maharashtra,Standard
CUST-1941,Pooja Gupta,Delhi,Delhi,Frequent Buyer
CUST-1942,Varun Kulkarni,Jaipur,Rajasthan,Standard
CUST-1943,Ishita Nair,Jaipur,Rajasthan,Standard
CUST-1944,Varun Joshi,Pune,Maharashtra,VIP Customer
CUST-1945,Ishita Sharma,Delhi,Delhi,Standard
CUST-1946,Riya Rao,Hyderabad,Telangana,Standard
CUST-1947,Sneha Patel,Bengaluru,Karnataka,Standard
CUST-1948,Aarav Kulkarni,Chennai,Tamil Nadu,Standard
CUST-1949,Rahul Verma,Hyderabad,Telangana,Standard
CUST-1950,Kavya Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-1951,Pooja Sharma,Jaipur,Rajasthan,Standard
CUST-1952,Ishita Nair,Delhi,Delhi,VIP Customer
CUST-1953,Riya Verma,Hyderabad,Telangana,Standard
CUST-1954,Siddharth Chopra,Bengaluru,Karnataka,Standard
CUST-1955,Riya Deshmukh,Kolkata,West Bengal,Frequent Buyer
CUST-1956,Rohan Singh,Pune,Maharashtra,VIP Customer
CUST-1957,Ishita Kulkarni,Mumbai,Maharashtra,Standard
CUST-1958,Nikhil Chopra,Chennai,Tamil Nadu,Standard
CUST-1959,Aditya Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-1960,Diya Verma,Jaipur,Rajasthan,Frequent Buyer
CUST-1961,Priya Deshmukh,Delhi,Delhi,VIP Customer
CUST-1962,Nikhil Singh,Chennai,Tamil Nadu,Standard
CUST-1963,Neha Banerjee,Thane,Maharashtra,Standard
CUST-1964,Meera Shah,Thane,Maharashtra,Standard
CUST-1965,Siddharth Patel,Pune,Maharashtra,Standard
CUST-1966,Vikram Shah,Pune,Maharashtra,Standard
CUST-1967,Pooja Singh,Chennai,Tamil Nadu,VIP Customer
CUST-1968,Riya Chopra,Hyderabad,Telangana,Standard
CUST-1969,Rahul Joshi,Chennai,Tamil Nadu,Standard
CUST-1970,Siddharth Rao,Kolkata,West Bengal,VIP Customer
CUST-1971,Meera Sharma,Bengaluru,Karnataka,Standard
CUST-1972,Varun Singh,Mumbai,Maharashtra,Standard
CUST-1973,Kavya Patel,Hyderabad,Telangana,Frequent Buyer
CUST-1974,Ananya Reddy,Thane,Maharashtra,Standard
CUST-1975,Vikram Shah,Mumbai,Maharashtra,VIP Customer
CUST-1976,Kavya Deshmukh,Mumbai,Maharashtra,Standard
CUST-1977,Meera Nair,Hyderabad,Telangana,Frequent Buyer
CUST-1978,Sneha Verma,Kolkata,West Bengal,VIP Customer
CUST-1979,Aarav Verma,Hyderabad,Telangana,Frequent Buyer
CUST-1980,Karan Chopra,Ahmedabad,Gujarat,Frequent Buyer
CUST-1981,Ananya Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1982,Riya Banerjee,Pune,Maharashtra,VIP Customer
CUST-1983,Kavya Verma,Thane,Maharashtra,Frequent Buyer
CUST-1984,Pooja Deshmukh,Kolkata,West Bengal,Standard
CUST-1985,Priya Singh,Kolkata,West Bengal,VIP Customer
CUST-1986,Varun Verma,Mumbai,Maharashtra,Standard
CUST-1987,Amit Gupta,Chennai,Tamil Nadu,Standard
CUST-1988,Vikram Reddy,Thane,Maharashtra,Standard
CUST-1989,Vikram Chopra,Chennai,Tamil Nadu,Standard
CUST-1990,Meera Deshmukh,Bengaluru,Karnataka,VIP Customer
CUST-1991,Diya Rao,Thane,Maharashtra,Standard
CUST-1992,Rohan Chopra,Bengaluru,Karnataka,Standard
CUST-1993,Riya Patel,Jaipur,Rajasthan,Frequent Buyer
CUST-1994,Rohan Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-1995,Kavya Verma,Chennai,Tamil Nadu,Standard
CUST-1996,Siddharth Patel,Jaipur,Rajasthan,Frequent Buyer
CUST-1997,Riya Shah,Jaipur,Rajasthan,Standard
CUST-1998,Vikram Kulkarni,Pune,Maharashtra,Standard
CUST-1999,Pooja Reddy,Kolkata,West Bengal,Standard
CUST-2000,Amit Shah,Pune,Maharashtra,Standard
CUST-2001,Nikhil Shah,Jaipur,Rajasthan,Standard
CUST-2002,Siddharth Verma,Bengaluru,Karnataka,Frequent Buyer
CUST-2003,Diya Deshmukh,Thane,Maharashtra,Frequent Buyer
CUST-2004,Diya Banerjee,Kolkata,West Bengal,VIP Customer
CUST-2005,Siddharth Reddy,Thane,Maharashtra,Standard
CUST-2006,Pooja Verma,Mumbai,Maharashtra,VIP Customer
CUST-2007,Aditya Deshmukh,Kolkata,West Bengal,Standard
CUST-2008,Diya Reddy,Hyderabad,Telangana,Frequent Buyer
CUST-2009,Aarav Singh,Pune,Maharashtra,Standard
CUST-2010,Aditya Sharma,Kolkata,West Bengal,Standard
CUST-2011,Pooja Verma,Ahmedabad,Gujarat,Standard
CUST-2012,Rohan Verma,Chennai,Tamil Nadu,VIP Customer
CUST-2013,Riya Verma,Bengaluru,Karnataka,Frequent Buyer
CUST-2014,Kavya Nair,Chennai,Tamil Nadu,Standard
CUST-2015,Karan Nair,Hyderabad,Telangana,Standard
CUST-2016,Varun Shah,Pune,Maharashtra,Standard
CUST-2017,Aditya Singh,Hyderabad,Telangana,Standard
CUST-2018,Amit Chopra,Thane,Maharashtra,Frequent Buyer
CUST-2019,Amit Shah,Mumbai,Maharashtra,Frequent Buyer
CUST-2020,Aarav Chopra,Ahmedabad,Gujarat,Standard
CUST-2021,Aditya Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-2022,Rahul Sharma,Pune,Maharashtra,Standard
CUST-2023,Pooja Rao,Kolkata,West Bengal,VIP Customer
CUST-2024,Karan Chopra,Pune,Maharashtra,Frequent Buyer
CUST-2025,Varun Rao,Mumbai,Maharashtra,Frequent Buyer
CUST-2026,Priya Kulkarni,Hyderabad,Telangana,Standard
CUST-2027,Neha Sharma,Chennai,Tamil Nadu,Standard
CUST-2028,Diya Nair,Delhi,Delhi,Standard
CUST-2029,Sneha Singh,Delhi,Delhi,Frequent Buyer
CUST-2030,Ishita Kulkarni,Delhi,Delhi,Standard
CUST-2031,Aarav Gupta,Kolkata,West Bengal,Frequent Buyer
CUST-2032,Diya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2033,Vikram Gupta,Chennai,Tamil Nadu,Standard
CUST-2034,Neha Rao,Jaipur,Rajasthan,Standard
CUST-2035,Priya Rao,Chennai,Tamil Nadu,Standard
CUST-2036,Ananya Banerjee,Mumbai,Maharashtra,Frequent Buyer
CUST-2037,Amit Reddy,Thane,Maharashtra,Standard
CUST-2038,Riya Gupta,Mumbai,Maharashtra,Frequent Buyer
CUST-2039,Neha Shah,Ahmedabad,Gujarat,Standard
CUST-2040,Rahul Reddy,Chennai,Tamil Nadu,VIP Customer
CUST-2041,Karan Deshmukh,Jaipur,Rajasthan,Frequent Buyer
CUST-2042,Nikhil Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-2043,Sneha Patel,Chennai,Tamil Nadu,VIP Customer
CUST-2044,Aditya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2045,Varun Mehta,Kolkata,West Bengal,Frequent Buyer
CUST-2046,Pooja Chopra,Mumbai,Maharashtra,Standard
CUST-2047,Pooja Banerjee,Kolkata,West Bengal,Frequent Buyer
CUST-2048,Riya Sharma,Thane,Maharashtra,Frequent Buyer
CUST-2049,Neha Deshmukh,Kolkata,West Bengal,Standard
CUST-2050,Priya Gupta,Ahmedabad,Gujarat,Standard
CUST-2051,Varun Reddy,Chennai,Tamil Nadu,Standard
CUST-2052,Ishita Chopra,Jaipur,Rajasthan,Frequent Buyer
CUST-2053,Meera Reddy,Chennai,Tamil Nadu,Standard
CUST-2054,Diya Singh,Jaipur,Rajasthan,Standard
CUST-2055,Sneha Nair,Thane,Maharashtra,Standard
CUST-2056,Meera Nair,Bengaluru,Karnataka,Frequent Buyer
CUST-2057,Riya Deshmukh,Jaipur,Rajasthan,Frequent Buyer
CUST-2058,Diya Joshi,Jaipur,Rajasthan,Frequent Buyer
CUST-2059,Aditya Kulkarni,Delhi,Delhi,Standard
CUST-2060,Kavya Deshmukh,Hyderabad,Telangana,Standard
CUST-2061,Nikhil Shah,Delhi,Delhi,Standard
CUST-2062,Ananya Singh,Thane,Maharashtra,Frequent Buyer
CUST-2063,Diya Verma,Mumbai,Maharashtra,Standard
CUST-2064,Varun Deshmukh,Jaipur,Rajasthan,Standard
CUST-2065,Vikram Deshmukh,Kolkata,West Bengal,Frequent Buyer
CUST-2066,Sneha Mehta,Pune,Maharashtra,Standard
CUST-2067,Pooja Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-2068,Rahul Chopra,Thane,Maharashtra,Standard
